importance_level,latency_sensitivity,energy_required_kwh,deadline_hours,cost_sensitivity,data_size_gb,num_vcpus,memory_gb,carbon_budget_strict,current_carbon_intensity,current_latency_ms,current_spot_cost,current_renewable_share,jt_batch_ml_training,jt_ci_cd_build,jt_data_archival,jt_etl_pipeline,jt_fraud_detection,jt_real_time_inference,jt_scientific_compute,jt_video_transcoding,jt_web_serving,cur_region_enc,urgency,green_pressure,carbon_load,cost_pressure,lat_x_imp,deadline_urg,energy_per_vcpu,renew_x_green,perf_vs_green,imp_sq,cost_x_imp,dl_lat,label,recommended_region
3,0.3558,11.93,215,0.2219,120.57,16,64,0,359.7,19.8,0.042,0.376,0,0,1,0,0,0,0,0,0,4.0,0.5581105227221094,0.25052222222222226,4.291220999999999,3.5504,1.0674000000000001,0.0,0.7456249533984404,0.376,-0.8895,9,0.6657,76.497,6,us-west-2
8,0.6058,2.24,2,0.3226,62.82,64,256,0,391.1,26.7,0.0576,0.209,0,0,0,0,1,0,0,0,0,5.0,7.281907184737135,0.0438,0.8760640000000001,20.6464,4.8464,0.98,0.034999999453125014,0.209,1.5145,64,2.5808,1.2116,1,ap-southeast-1
1,0.3626,425.84,149,0.2613,116.8,64,128,0,479.6,31.4,0.0583,0.215,0,0,0,0,0,0,1,0,0,5.0,0.1995754513609863,0.3187,204.232864,16.7232,0.3626,0.0,6.6537498960351575,0.215,-1.6317,1,0.2613,54.0274,3,eu-north-1
8,0.566,6.07,1,0.599,97.08,2,4,1,394.9,19.5,0.0345,0.377,0,0,0,0,1,0,0,0,0,4.0,11.541543676183881,0.09644444444444446,2.397043,1.198,4.528,0.99,3.0349984825007588,0.754,1.4149999999999998,64,4.792,0.566,1,ap-southeast-1
10,0.5349,25.07,2,0.1245,59.44,64,256,0,425.1,18.7,0.0446,0.358,0,0,0,0,0,1,0,0,0,4.0,9.102383980921418,0.0,10.657257000000001,7.968,5.349,0.98,0.39171874387939465,0.358,2.4070500000000004,100,1.245,1.0698,5,us-east-1
2,0.4148,181.12,2,0.5261,11.69,2,4,0,377.6,33.2,0.0632,0.197,0,0,0,0,0,0,0,1,0,5.0,1.8204767961842838,0.26008888888888887,68.39091200000001,1.0522,0.8296,0.98,90.55995472002263,0.197,-1.4518,4,1.0522,0.8296,3,eu-north-1
10,0.5281,6.12,2,0.1841,12.21,8,64,0,44.9,91.2,0.0589,0.986,0,0,0,0,0,1,0,0,0,0.0,9.102383980921418,0.0,0.27478800000000003,1.4728,5.281000000000001,0.98,0.7649999043750121,0.986,2.37645,100,1.8410000000000002,1.0562,5,us-east-1
3,0.2152,446.9,113,0.3895,7.77,2,16,0,397.6,15.6,0.0444,0.396,0,0,0,0,0,0,1,0,0,4.0,0.6334192705961649,0.30519999999999997,177.68744,0.779,0.6456,0.0,223.44988827505583,0.396,-0.538,9,1.1685,24.3176,6,us-west-2
4,0.7037,56.73,4,0.652,38.66,64,512,0,341.7,19.0,0.0366,0.373,0,1,0,0,0,0,0,0,0,4.0,2.4853381940110033,0.09876666666666667,19.384641,41.728,2.8148,0.96,0.8864062361499025,0.373,-1.05555,16,2.608,2.8148,4,sa-east-1
5,0.0592,56.37,9,0.2685,6.97,64,256,0,495.5,64.5,0.0323,0.166,0,1,0,0,0,0,0,0,0,6.0,2.171471466458183,0.2613333333333333,27.931335,17.184,0.29600000000000004,0.91,0.8807812362377931,0.166,-0.0296,25,1.3425,0.5328,4,sa-east-1
5,0.4776,746.69,69,0.2216,44.38,4,16,0,101.3,45.8,0.0427,0.758,0,0,0,0,0,0,1,0,0,1.0,1.1768870007492664,0.1451111111111111,75.639697,0.8864,2.388,0.31000000000000005,186.6724533318867,0.758,-0.2388,25,1.1079999999999999,32.9544,3,eu-north-1
4,0.3842,36.75,9,0.6958,8.51,32,128,0,45.3,69.9,0.051,0.912,0,1,0,0,0,0,0,0,0,0.0,1.7371771731665466,0.20526666666666665,1.664775,22.2656,1.5368,0.91,1.1484374641113293,0.912,-0.5763,16,2.7832,3.4577999999999998,4,sa-east-1
6,0.4565,4.6,3,0.2614,35.9,2,4,0,146.1,118.3,0.0541,0.626,0,0,0,0,0,0,0,0,1,2.0,4.328082000615671,0.12077777777777778,0.67206,0.5228,2.739,0.97,2.299998850000575,0.626,0.22825,36,1.5684,1.3695,5,us-east-1
2,0.4037,90.49,242,0.4356,57.95,4,8,0,373.1,30.0,0.0633,0.222,0,0,1,0,0,0,0,0,0,5.0,0.36409562436791104,0.26502222222222227,33.761819,1.7424,0.8074,0.0,22.622494344376413,0.222,-1.41295,4,0.8712,97.6954,3,eu-north-1
7,0.4516,31.26,2,0.474,42.34,8,64,0,169.6,76.8,0.0658,0.686,0,1,0,0,0,0,0,0,0,2.0,6.371668786644993,0.0914,5.301696,3.792,3.1612,0.98,3.9074995115625617,0.686,0.6774,49,3.3179999999999996,0.9032,5,us-east-1
4,0.6625,339.6,35,0.5731,40.86,4,8,0,553.3,66.3,0.0291,0.184,1,0,0,0,0,0,0,0,0,6.0,1.1162209416151099,0.11250000000000002,187.90068,2.2924,2.65,0.65,84.89997877500531,0.184,-0.9937499999999999,16,2.2924,23.1875,6,us-west-2
1,0.868,449.18,41,0.6944,52.68,8,32,0,501.0,70.8,0.0329,0.187,1,0,0,0,0,0,0,0,0,6.0,0.26754631483800423,0.066,225.03918,5.5552,0.868,0.5900000000000001,56.14749298156338,0.187,-3.906,1,0.6944,35.588,3,eu-north-1
5,0.2816,463.98,43,0.0238,138.98,8,16,0,124.9,55.6,0.0412,0.759,1,0,0,0,0,0,0,0,0,1.0,1.3212865005225316,0.19955555555555554,57.951102000000006,0.1904,1.4080000000000001,0.5700000000000001,57.99749275031341,0.759,-0.1408,25,0.11900000000000001,12.1088,2,eu-central-1
4,0.2557,36.25,10,0.4212,25.32,64,512,0,456.2,26.9,0.051,0.203,0,1,0,0,0,0,0,0,0,5.0,1.6681288700332133,0.2481,16.53725,26.9568,1.0228,0.9,0.5664062411499025,0.203,-0.38354999999999995,16,1.6848,2.557,2,eu-central-1
5,0.6819,18.48,1,0.5188,57.93,4,32,0,507.8,73.9,0.0345,0.166,0,0,0,0,0,0,0,0,1,6.0,7.213464797614926,0.08836111111111113,9.384144000000001,2.0752,3.4094999999999995,0.99,4.619998845000289,0.166,-0.34095,25,2.5940000000000003,0.6819,5,us-east-1
2,0.2856,175.54,10,0.4234,47.42,16,64,1,421.5,34.7,0.0579,0.199,0,0,0,0,0,0,0,1,0,5.0,0.8340644350166067,0.6350222222222222,73.99011,6.7744,0.5712,0.9,10.971249314296916,0.398,-0.9996,4,0.8468,2.8560000000000003,3,eu-north-1
4,0.1833,214.55,5,0.6222,20.85,4,8,0,498.7,39.5,0.0609,0.209,0,0,0,0,0,0,0,1,0,5.0,2.232441260255799,0.2722333333333333,106.99608500000001,2.4888,0.7332,0.95,53.637486590628356,0.209,-0.27494999999999997,16,2.4888,0.9165,2,eu-central-1
9,0.2339,3.18,1,0.0264,4.6,64,128,0,47.6,70.0,0.0534,0.96,0,0,0,0,1,0,0,0,0,0.0,12.984236635706866,0.04256111111111111,0.15136800000000003,1.6896,2.1051,0.99,0.04968749922363283,0.96,0.81865,81,0.2376,0.2339,5,us-east-1
5,0.5699,308.29,39,0.0989,41.21,32,64,0,440.0,23.6,0.0506,0.218,1,0,0,0,0,0,0,0,0,5.0,1.3554247859737143,0.11947222222222223,135.6476,3.1648,2.8495,0.61,9.634062198935558,0.218,-0.28495,25,0.4945,22.2261,2,eu-central-1
5,0.2017,14.78,3,0.4085,72.64,8,16,0,383.9,38.3,0.0605,0.211,0,0,0,0,0,0,0,0,1,5.0,3.6067350005130594,0.22175,5.674041999999999,3.268,1.0085,0.97,1.847499769062529,0.211,-0.10085,25,2.0425,0.6051,5,us-east-1
10,0.3357,3.33,1,0.2077,60.64,4,8,0,98.7,42.4,0.0493,0.647,0,0,0,0,1,0,0,0,0,1.0,14.426929595229852,0.0,0.328671,0.8308,3.357,0.99,0.8324997918750521,0.647,1.51065,100,2.077,0.3357,5,us-east-1
8,0.4422,4.85,2,0.1115,114.97,64,256,0,351.0,21.1,0.0403,0.336,0,0,0,0,1,0,0,0,0,4.0,7.281907184737135,0.061977777777777784,1.7023499999999998,7.136,3.5376,0.98,0.07578124881591798,0.336,1.1055,64,0.892,0.8844,5,us-east-1
1,0.2995,509.69,133,0.6653,66.96,32,256,0,232.5,80.6,0.0607,0.514,0,0,0,0,0,0,1,0,0,3.0,0.2041716014963211,0.35025,118.502925,21.2896,0.2995,0.0,15.927812002255877,0.514,-1.34775,1,0.6653,39.8335,3,eu-north-1
3,0.2889,384.39,192,0.1396,43.47,8,32,1,189.5,67.6,0.0624,0.487,0,0,0,0,0,0,1,0,0,3.0,0.5700505487239639,0.5530777777777778,72.841905,1.1168,0.8667,0.0,48.048743993907,0.974,-0.72225,9,0.4188,55.4688,3,eu-north-1
6,0.5346,38.1,10,0.0047,4.94,16,32,0,520.6,67.8,0.0401,0.189,0,0,0,1,0,0,0,0,0,6.0,2.5021933050498197,0.10342222222222223,19.83486,0.0752,3.2076,0.9,2.381249851171884,0.189,0.2673,36,0.028200000000000003,5.346,4,sa-east-1
3,0.4873,696.54,149,0.2632,41.11,16,64,1,433.4,29.9,0.0661,0.195,0,0,0,0,0,0,1,0,0,5.0,0.5987263540829589,0.39876666666666666,301.880436,4.2112,1.4619,0.0,43.53374727914079,0.39,-1.21825,9,0.7896,72.60770000000001,3,eu-north-1
5,0.3794,93.97,17,0.9233,15.26,4,16,0,189.3,112.8,0.0637,0.613,0,0,0,0,0,0,0,1,0,2.0,1.7298806828083255,0.1723888888888889,17.788521,3.6932,1.897,0.83,23.492494126876466,0.613,-0.1897,25,4.6165,6.449800000000001,0,ap-south-1
5,0.6697,74.62,10,0.219,5.68,32,256,0,346.6,26.9,0.0426,0.406,0,0,0,0,0,0,0,1,0,4.0,2.0851610875415165,0.09175000000000001,25.863292000000005,7.008,3.3484999999999996,0.9,2.3318749271289088,0.406,-0.33485,25,1.095,6.696999999999999,4,sa-east-1
10,0.2544,7.03,2,0.3408,38.9,64,256,0,349.1,25.9,0.0425,0.387,0,0,0,0,0,0,0,0,1,4.0,9.102383980921418,0.0,2.4541730000000004,21.8112,2.544,0.98,0.10984374828369144,0.387,1.1448,100,3.408,0.5088,0,ap-south-1
4,0.4153,819.34,154,0.2198,66.81,64,512,0,421.5,33.8,0.0663,0.225,0,0,0,0,0,0,1,0,0,5.0,0.7931116481673337,0.1949,345.35181,14.0672,1.6612,0.0,12.802187299965825,0.225,-0.62295,16,0.8792,63.9562,6,us-west-2
10,0.1986,6.93,3,0.0608,24.33,64,256,0,600.4,47.8,0.04,0.172,0,0,0,0,0,1,0,0,0,6.0,7.213470001026119,0.0,4.160772,3.8912,1.986,0.97,0.1082812483081055,0.172,0.8936999999999999,100,0.608,0.5958,5,us-east-1
6,0.0999,269.01,15,0.3231,104.89,64,512,0,129.8,53.6,0.0543,0.638,0,0,0,0,0,0,0,1,0,1.0,2.1640417808203587,0.2000222222222222,34.917498,20.6784,0.5994,0.85,4.203281184323732,0.638,0.04995,36,1.9386,1.4985,2,eu-central-1
7,0.1966,29.16,1,0.2453,39.88,64,512,1,116.0,40.5,0.0409,0.735,0,0,0,0,0,1,0,0,0,1.0,10.098850716660897,0.26780000000000004,3.38256,15.6992,1.3761999999999999,0.99,0.4556249928808595,1.47,0.2949,49,1.7170999999999998,0.1966,5,us-east-1
5,0.3588,153.52,6,0.3429,48.91,64,512,0,325.8,18.7,0.0445,0.362,0,0,0,0,0,0,0,1,0,4.0,2.5694903913919007,0.1781111111111111,50.016816000000006,21.9456,1.794,0.94,2.398749962519532,0.362,-0.1794,25,1.7145,2.1528,4,sa-east-1
2,0.464,62.23,132,0.2334,5.05,64,128,1,429.2,26.5,0.0431,0.371,0,0,1,0,0,0,0,0,0,4.0,0.40896867250019314,0.47644444444444445,26.709115999999998,14.9376,0.928,0.0,0.9723437348071291,0.742,-1.624,4,0.4668,61.248000000000005,3,eu-north-1
5,0.493,14.76,2,0.6437,17.67,2,8,0,169.7,115.7,0.0638,0.636,0,0,0,0,0,0,0,0,1,2.0,4.551191990460709,0.14083333333333334,2.504772,1.2874,2.465,0.98,7.379996310001844,0.636,-0.2465,25,3.2185,0.986,5,us-east-1
8,0.5581,7.46,1,0.8751,32.42,32,128,0,495.0,72.9,0.033,0.181,0,0,0,0,1,0,0,0,0,6.0,11.541543676183881,0.0491,3.6927,28.0032,4.4648,0.99,0.233124992714844,0.181,1.39525,64,7.0008,0.5581,1,ap-southeast-1
8,0.2946,9.75,1,0.6488,6.55,32,256,0,45.9,70.4,0.0525,0.888,0,0,0,0,1,0,0,0,0,0.0,11.541543676183881,0.07837777777777778,0.44752499999999995,20.7616,2.3568,0.99,0.30468749047851595,0.888,0.7364999999999999,64,5.1904,0.2946,5,us-east-1
10,0.4572,22.36,2,0.6753,57.22,16,64,0,184.7,93.9,0.0568,0.712,0,0,0,0,0,0,0,0,1,2.0,9.102383980921418,0.0,4.129892,10.8048,4.572,0.98,1.3974999126562553,0.712,2.0574,100,6.753,0.9144,5,us-east-1
3,0.3785,371.11,36,0.175,19.66,64,128,0,446.2,26.6,0.0383,0.4,1,0,0,0,0,0,0,0,0,4.0,0.8308134501428455,0.2416944444444444,165.589282,11.2,1.1355,0.64,5.798593659396975,0.4,-0.94625,9,0.5249999999999999,13.626,6,us-west-2
6,0.5184,275.57,7,0.6476,31.77,2,16,1,91.3,60.1,0.0439,0.776,0,0,0,0,0,0,0,1,0,1.0,2.8853886941992735,0.21404444444444445,25.159540999999997,1.2952,3.1104,0.9299999999999999,137.78493110753445,1.552,0.2592,36,3.8855999999999997,3.6288,3,eu-north-1
3,0.6036,799.36,156,0.5086,33.22,16,64,0,599.7,68.9,0.0389,0.176,0,0,0,0,0,0,1,0,0,6.0,0.5933254675833294,0.15415555555555555,479.37619200000006,8.1376,1.8108,0.0,49.959996877500195,0.176,-1.5090000000000001,9,1.5258000000000003,94.1616,6,us-west-2
2,0.7239,136.49,16,0.5652,9.6,4,8,0,182.7,72.0,0.0583,0.605,0,0,0,1,0,0,0,0,0,2.0,0.7059119985735595,0.12271111111111112,24.936723,2.2608,1.4478,0.84,34.12249146937713,0.605,-2.5336499999999997,4,1.1304,11.5824,5,us-east-1
6,0.2203,26.31,5,0.1545,15.44,16,64,0,576.5,59.7,0.034,0.184,0,1,0,0,0,0,0,0,0,6.0,3.348661890383698,0.17326666666666668,15.167715,2.472,1.3218,0.95,1.6443748972265688,0.184,0.11015,36,0.927,1.1015,4,sa-east-1
9,0.1673,22.65,2,0.2512,37.81,8,64,0,164.5,121.3,0.0683,0.663,0,0,0,0,0,1,0,0,0,2.0,8.192145582829276,0.046261111111111114,3.7259249999999997,2.0096,1.5057,0.98,2.831249646093794,0.663,0.58555,81,2.2607999999999997,0.3346,5,us-east-1
2,0.3632,130.78,2,0.1853,4.42,32,64,0,109.2,54.0,0.0447,0.705,0,0,0,0,0,0,0,1,0,1.0,1.8204767961842838,0.28302222222222223,14.281176000000002,5.9296,0.7264,0.98,4.08687487228516,0.705,-1.2712,4,0.3706,0.7264,3,eu-north-1
5,0.3876,247.23,5,0.6993,14.84,32,256,1,130.6,54.2,0.0468,0.694,0,0,0,0,0,0,0,1,0,1.0,2.7905515753197485,0.34022222222222226,32.288238,22.3776,1.938,0.95,7.725937258564461,1.388,-0.1938,25,3.4965,1.938,3,eu-north-1
3,0.5598,190.38,13,0.1708,44.04,2,16,1,35.9,101.5,0.0589,1.0,1,0,0,0,0,0,0,0,0,0.0,1.1367691143216838,0.34237777777777784,6.834642,0.3416,1.6793999999999998,0.87,95.18995240502379,2.0,-1.3995,9,0.5124,7.277399999999999,3,eu-north-1
7,0.1895,128.87,21,0.2143,28.5,64,128,0,457.2,38.9,0.0614,0.221,0,0,0,1,0,0,0,0,0,5.0,2.2646074394052054,0.13508333333333333,58.919364,13.7152,1.3265,0.79,2.0135937185375985,0.221,0.28425,49,1.5001,3.9795,4,sa-east-1
3,0.3495,77.31,23,0.6409,3.75,32,256,0,375.0,18.6,0.0351,0.384,0,0,0,1,0,0,0,0,0,4.0,0.943973644303534,0.25297222222222226,28.99125,20.5088,1.0485,0.77,2.415937424501956,0.384,-0.8737499999999999,9,1.9227,8.038499999999999,4,sa-east-1
5,0.6459,205.86,77,0.03,16.6,4,32,0,436.6,57.7,0.0367,0.16,1,0,0,0,0,0,0,0,0,6.0,1.1476550421994036,0.0983611111111111,89.878476,0.12,3.2295000000000003,0.22999999999999998,51.46498713375322,0.16,-0.32295,25,0.15,49.734300000000005,2,eu-central-1
10,0.4213,17.13,3,0.36,52.79,64,128,1,149.3,79.2,0.0644,0.734,0,0,0,0,0,0,0,0,1,2.0,7.213470001026119,0.0,2.557509,23.04,4.213,0.97,0.2676562458178712,1.468,1.89585,100,3.5999999999999996,1.2639,5,us-east-1
4,0.4428,31.72,149,0.4591,52.8,64,128,0,377.1,39.6,0.0663,0.221,0,0,1,0,0,0,0,0,0,5.0,0.7983018054439452,0.1857333333333333,11.961612,29.3824,1.7712,0.0,0.4956249922558595,0.221,-0.6642,16,1.8364,65.97720000000001,6,us-west-2
9,0.7948,5.35,2,0.2734,84.81,8,32,1,382.5,15.0,0.0406,0.391,0,0,0,0,0,0,0,0,1,4.0,8.192145582829276,0.022800000000000004,2.046375,2.1872,7.1532,0.98,0.6687499164062605,0.782,2.7817999999999996,81,2.4606,1.5896,5,us-east-1
2,0.3548,143.23,8,0.666,73.03,16,32,0,103.7,49.2,0.0541,0.674,0,0,0,0,0,0,0,1,0,1.0,0.9102388123593009,0.28675555555555554,14.852951,10.656,0.7096,0.92,8.951874440507845,0.674,-1.2418,4,1.332,2.8384,3,eu-north-1
8,0.2517,24.52,1,0.0144,78.07,16,32,0,241.7,49.9,0.0612,0.545,0,0,0,0,0,1,0,0,0,3.0,11.541543676183881,0.08314444444444444,5.926483999999999,0.2304,2.0136,0.99,1.532499904218756,0.545,0.62925,64,0.1152,0.2517,5,us-east-1
2,0.4199,74.72,78,0.2393,14.09,4,32,0,364.0,33.0,0.0635,0.201,0,0,1,0,0,0,0,0,0,5.0,0.4577236323228239,0.25782222222222223,27.198079999999997,0.9572,0.8398,0.21999999999999997,18.679995330001166,0.201,-1.46965,4,0.4786,32.7522,3,eu-north-1
7,0.678,135.53,20,0.5353,74.15,32,256,1,263.8,80.4,0.0535,0.542,0,0,0,1,0,0,0,0,0,3.0,2.299210416075604,0.10733333333333332,35.752814,17.1296,4.746,0.8,4.235312367646489,1.084,1.0170000000000001,49,3.7471,13.56,1,ap-southeast-1
7,0.7873,6.14,3,0.46,11.38,32,128,0,509.5,41.3,0.0353,0.194,0,0,0,0,0,0,0,0,1,6.0,5.049429000718283,0.03545,3.12833,14.72,5.5111,0.97,0.19187499400390645,0.194,1.18095,49,3.22,2.3619,1,ap-southeast-1
3,0.383,99.51,241,0.5716,14.86,64,256,0,45.7,67.5,0.0509,0.962,0,0,1,0,0,0,0,0,0,0.0,0.5465537419290117,0.23994444444444443,4.547607000000001,36.5824,1.149,0.0,1.554843725705567,0.962,-0.9575,9,1.7147999999999999,92.303,6,us-west-2
3,0.7181,318.09,96,0.4849,27.25,32,256,0,255.3,71.1,0.0505,0.512,1,0,0,0,0,0,0,0,0,3.0,0.655778989824284,0.1096277777777778,81.208377,15.5168,2.1543,0.040000000000000036,9.940312189365244,0.512,-1.7952499999999998,9,1.4546999999999999,68.9376,6,us-west-2
3,0.1869,185.05,60,0.2322,33.85,64,128,0,581.4,49.7,0.0319,0.162,1,0,0,0,0,0,0,0,0,6.0,0.7297716664025223,0.3162055555555555,107.58807,14.8608,0.5607,0.4,2.891406204821778,0.162,-0.46725000000000005,9,0.6966,11.214,6,us-west-2
7,0.4731,4.81,3,0.3141,45.18,4,8,0,44.2,76.0,0.0475,0.873,0,0,0,0,0,1,0,0,0,0.0,5.049429000718283,0.08781666666666665,0.212602,1.2564,3.3117,0.97,1.202499699375075,0.873,0.70965,49,2.1987,1.4193,5,us-east-1
2,0.3304,16.77,83,0.1592,20.49,16,64,1,456.9,30.6,0.0618,0.212,0,0,1,0,0,0,0,0,0,5.0,0.45138394102373375,0.5952,7.6622129999999995,2.5472,0.6608,0.17000000000000004,1.0481249344921915,0.424,-1.1564,4,0.3184,27.4232,3,eu-north-1
10,0.634,20.1,1,0.0303,4.98,2,16,0,158.0,97.2,0.0731,0.706,0,0,0,0,0,0,0,0,1,2.0,14.426929595229852,0.0,3.1758,0.0606,6.34,0.99,10.049994975002512,0.706,2.853,100,0.303,0.634,5,us-east-1
9,0.5286,14.34,1,0.3282,33.43,2,4,0,333.9,18.3,0.0403,0.399,0,0,0,0,1,0,0,0,0,4.0,12.984236635706866,0.02618888888888889,4.788125999999999,0.6564,4.7574,0.99,7.169996415001792,0.399,1.8500999999999999,81,2.9537999999999998,0.5286,5,us-east-1
4,0.3823,830.38,131,0.5202,24.55,32,128,0,181.6,71.3,0.0568,0.65,0,0,0,0,0,0,1,0,0,2.0,0.8192016068265235,0.2059,150.797008,16.6464,1.5292,0.0,25.949374189082057,0.65,-0.57345,16,2.0808,50.0813,6,us-west-2
5,0.3586,40.11,2,0.123,41.88,4,32,0,547.2,60.0,0.0386,0.182,0,1,0,0,0,0,0,0,0,6.0,4.551191990460709,0.17816666666666667,21.948192000000002,0.492,1.793,0.98,10.027497493125626,0.182,-0.1793,25,0.615,0.7172,5,us-east-1
8,0.2303,10.94,2,0.2883,0.04,32,128,0,547.3,60.8,0.0307,0.164,0,0,0,0,0,1,0,0,0,6.0,7.281907184737135,0.08552222222222222,5.987462,9.2256,1.8424,0.98,0.3418749893164066,0.164,0.57575,64,2.3064,0.4606,5,us-east-1
8,0.5875,20.75,1,0.6368,11.21,16,64,0,130.3,42.7,0.0539,0.727,0,0,0,0,0,1,0,0,0,1.0,11.541543676183881,0.04583333333333333,2.7037250000000004,10.1888,4.7,0.99,1.2968749189453175,0.727,1.46875,64,5.0944,0.5875,1,ap-southeast-1
4,0.9733,65.99,4,0.1766,23.96,64,512,1,458.2,62.2,0.0384,0.187,0,0,0,1,0,0,0,0,0,6.0,2.4853381940110033,0.017799999999999965,30.236618,11.3024,3.8932,0.96,1.0310937338891604,0.374,-1.45995,16,0.7064,3.8932,3,eu-north-1
8,0.3741,20.99,2,0.4974,29.28,4,16,0,161.6,72.1,0.0583,0.696,0,0,0,0,0,0,0,0,1,2.0,7.281907184737135,0.06954444444444445,3.3919839999999994,1.9896,2.9928,0.98,5.247498688125328,0.696,0.9352499999999999,64,3.9792,0.7482,5,us-east-1
5,0.4719,57.67,8,0.1429,12.08,32,128,0,175.7,118.6,0.0715,0.607,0,1,0,0,0,0,0,0,0,2.0,2.2755970308982523,0.14669444444444446,10.132618999999998,4.5728,2.3594999999999997,0.92,1.8021874436816425,0.607,-0.23595,25,0.7145,3.7752,4,sa-east-1
3,0.6282,39.75,6,0.2567,36.03,8,64,0,452.8,34.5,0.0655,0.224,0,1,0,0,0,0,0,0,0,5.0,1.5416942348351406,0.1445888888888889,17.9988,2.0536,1.8845999999999998,0.94,4.968749378906328,0.224,-1.5705,9,0.7701,3.7691999999999997,4,sa-east-1
8,0.3995,17.32,10,0.2223,67.24,8,32,0,242.7,75.6,0.0577,0.509,0,1,0,0,0,0,0,0,0,3.0,3.3362577400664266,0.06672222222222222,4.203564,1.7784,3.196,0.9,2.164999729375034,0.509,0.99875,64,1.7784,3.995,5,us-east-1
3,0.6113,258.86,6,0.6273,15.32,4,16,0,193.7,59.2,0.0524,0.556,0,0,0,0,0,0,0,1,0,3.0,1.5416942348351406,0.15116111111111113,50.141182,2.5092,1.8338999999999999,0.94,64.71498382125405,0.556,-1.5282499999999999,9,1.8819,3.6677999999999997,2,eu-central-1
5,0.3815,49.06,5,0.078,124.51,16,128,0,532.6,42.7,0.0345,0.167,0,1,0,0,0,0,0,0,0,6.0,2.7905515753197485,0.17180555555555557,26.129356000000005,1.248,1.9075,0.95,3.066249808359387,0.167,-0.19075,25,0.39,1.9075,4,sa-east-1
9,0.5254,24.69,3,0.2039,51.4,8,16,0,512.5,35.1,0.0552,0.202,0,0,0,0,0,1,0,0,0,5.0,6.492123000923507,0.026366666666666667,12.653625,1.6312,4.7286,0.97,3.0862496142187985,0.202,1.8389,81,1.8351,1.5762,5,us-east-1
3,0.4643,96.49,10,0.3261,2.29,16,32,0,131.3,39.0,0.0433,0.645,0,0,0,1,0,0,0,0,0,1.0,1.2510966525249099,0.20832777777777778,12.669137000000001,5.2176,1.3929,0.9,6.03062462308596,0.645,-1.16075,9,0.9783,4.643,4,sa-east-1
9,0.544,4.99,1,0.2334,34.98,8,32,0,485.4,39.7,0.0616,0.205,0,0,0,0,0,1,0,0,0,5.0,12.984236635706866,0.025333333333333333,2.422146,1.8672,4.896000000000001,0.99,0.6237499220312598,0.205,1.9040000000000001,81,2.1006,0.544,5,us-east-1
2,0.8307,220.56,36,0.7262,44.86,4,32,0,414.0,15.6,0.04,0.37,1,0,0,0,0,0,0,0,0,4.0,0.5538756334285636,0.07524444444444445,91.31183999999999,2.9048,1.6614,0.64,55.13998621500345,0.37,-2.90745,4,1.4524,29.9052,3,eu-north-1
10,0.7949,8.8,3,0.3952,67.74,16,128,0,185.0,67.9,0.0707,0.661,0,0,0,0,0,0,0,0,1,2.0,7.213470001026119,0.0,1.6280000000000003,6.3232,7.949000000000001,0.97,0.5499999656250022,0.661,3.5770500000000003,100,3.952,2.3847,5,us-east-1
3,0.4086,111.47,15,0.2542,4.28,64,512,0,119.6,60.5,0.0451,0.669,0,0,0,0,0,0,0,1,0,1.0,1.0820208904101793,0.22998888888888885,13.331812,16.2688,1.2258,0.85,1.741718722785645,0.669,-1.0215,9,0.7626,6.1290000000000004,1,ap-southeast-1
4,0.4389,124.54,10,0.2912,16.85,16,64,0,545.3,57.0,0.0321,0.16,0,0,0,0,0,0,0,1,0,6.0,1.6681288700332133,0.1870333333333333,67.91166199999999,4.6592,1.7556,0.9,7.783749513515655,0.16,-0.65835,16,1.1648,4.389,4,sa-east-1
3,0.6259,145.36,11,0.1168,10.63,64,128,0,202.7,69.6,0.0503,0.574,0,0,0,1,0,0,0,0,0,3.0,1.2072883272969699,0.14548333333333333,29.464472,7.4752,1.8777,0.89,2.2712499645117195,0.574,-1.56475,9,0.3504,6.8849,4,sa-east-1
6,0.5916,2.32,2,0.3547,43.44,8,16,1,129.2,54.7,0.0412,0.691,0,0,0,0,0,0,0,0,1,1.0,5.461430388552851,0.1815111111111111,0.29974399999999995,2.8376,3.5496,0.98,0.28999996375000453,1.382,0.2958,36,2.1282,1.1832,3,eu-north-1
4,0.3701,136.26,17,0.3052,33.97,8,32,1,416.3,39.9,0.0593,0.218,0,0,0,0,0,0,0,1,0,5.0,1.3839045462466604,0.4199333333333333,56.725038,2.4416,1.4804,0.83,17.032497870937767,0.436,-0.55515,16,1.2208,6.2917,3,eu-north-1
6,0.3758,22.3,1,0.6324,51.89,8,64,0,46.2,99.6,0.0476,0.89,0,0,0,0,0,0,0,0,1,0.0,8.656157757137912,0.13871111111111112,1.03026,5.0592,2.2548000000000004,0.99,2.787499651562544,0.89,0.1879,36,3.7943999999999996,0.3758,5,us-east-1
10,0.2961,23.92,1,0.2593,90.08,8,64,0,436.1,72.6,0.0346,0.189,0,0,0,0,0,1,0,0,0,6.0,14.426929595229852,0.0,10.431512000000001,2.0744,2.961,0.99,2.989999626250047,0.189,1.33245,100,2.593,0.2961,5,us-east-1
1,0.5756,316.17,73,0.162,68.28,2,8,0,232.8,83.2,0.0564,0.522,1,0,0,0,0,0,0,0,0,3.0,0.2323384395929543,0.2122,73.604376,0.324,0.5756,0.27,158.0849209575395,0.522,-2.5902,1,0.162,42.0188,3,eu-north-1
