job_id,job_type,importance_level,latency_sensitivity,energy_required_kwh,deadline_hours,cost_sensitivity,data_size_gb,num_vcpus,memory_gb,carbon_budget_strict,current_region,current_carbon_intensity,current_latency_ms,current_spot_cost,current_renewable_share,recommended_region
204,ci_cd_build,3,0.4136,55.32,2,0.9522,143.06,32,64,1,ap-southeast-1,383.8,33.4,0.0662,0.201,eu-north-1
205,etl_pipeline,6,0.5747,178.88,5,0.095,41.23,8,16,1,us-west-2,101.6,43.1,0.0487,0.647,eu-north-1
206,data_archival,1,0.2504,22.9,157,0.5572,13.21,64,256,1,us-west-2,114.5,40.1,0.0419,0.687,eu-north-1
207,web_serving,5,0.39,24.78,2,0.1031,16.01,16,128,0,us-west-2,100.3,48.3,0.0486,0.66,us-east-1
208,video_transcoding,4,0.4207,199.18,5,0.1331,61.18,4,32,1,us-west-2,103.4,58.1,0.0558,0.748,eu-north-1
209,web_serving,9,0.3158,13.04,2,0.2599,79.96,16,64,0,us-east-1,420.4,16.6,0.0403,0.405,us-east-1
210,scientific_compute,4,0.7103,348.81,66,0.1145,49.71,4,32,0,us-west-2,130.6,52.7,0.0501,0.657,us-west-2
211,real_time_inference,7,0.641,10.6,3,0.206,17.26,8,32,0,eu-north-1,39.7,77.7,0.0567,0.888,ap-southeast-1
212,batch_ml_training,3,0.295,560.08,57,0.6623,38.63,4,8,0,sa-east-1,173.0,116.4,0.0662,0.639,us-west-2
213,web_serving,7,0.2628,22.87,1,0.2108,28.22,8,64,0,eu-central-1,252.7,61.2,0.064,0.537,us-east-1
214,scientific_compute,3,0.155,438.94,181,0.0697,1.11,2,8,0,ap-southeast-1,492.5,35.3,0.0568,0.229,eu-north-1
215,scientific_compute,3,0.5166,175.11,33,0.3389,52.73,8,16,0,eu-north-1,39.7,70.0,0.049,0.936,us-west-2
216,batch_ml_training,5,0.0752,286.11,25,0.7481,7.8,16,128,0,eu-central-1,262.8,74.3,0.0599,0.583,ap-south-1
217,video_transcoding,2,0.1415,221.85,8,0.1442,51.11,8,32,0,ap-southeast-1,371.8,38.4,0.0513,0.201,eu-north-1
218,video_transcoding,3,0.6261,249.62,18,0.3793,2.43,2,4,1,us-east-1,338.4,23.1,0.0469,0.34,eu-north-1
219,scientific_compute,4,0.6275,286.3,78,0.4928,16.22,2,16,0,us-west-2,93.0,38.4,0.0546,0.689,us-west-2
220,batch_ml_training,3,0.6351,420.76,66,0.3901,43.79,32,64,1,eu-central-1,224.8,81.8,0.0473,0.492,eu-north-1
221,web_serving,7,0.1598,23.99,3,0.1108,53.5,4,8,0,eu-central-1,247.9,82.4,0.0475,0.507,us-east-1
222,ci_cd_build,5,0.8274,52.55,9,0.2879,2.56,4,16,0,eu-central-1,185.9,51.7,0.0614,0.549,sa-east-1
223,fraud_detection,9,0.8308,7.78,1,0.7448,65.28,16,32,0,sa-east-1,162.8,110.6,0.0695,0.634,ap-southeast-1
224,web_serving,5,0.5765,16.25,2,0.6878,45.59,64,128,0,us-west-2,128.7,36.5,0.0419,0.769,us-east-1
225,batch_ml_training,3,0.4795,516.93,69,0.5716,16.04,2,8,0,ap-south-1,518.9,68.7,0.0297,0.165,us-west-2
226,fraud_detection,9,0.4321,2.68,1,0.1598,9.85,64,256,0,us-east-1,374.0,18.4,0.0408,0.343,us-east-1
227,scientific_compute,1,0.7489,592.9,61,0.4712,78.65,4,16,0,eu-north-1,43.7,87.9,0.0572,0.874,eu-north-1
228,fraud_detection,9,0.2616,10.49,1,0.1374,9.38,8,64,0,us-west-2,105.9,57.4,0.0467,0.657,us-east-1
229,scientific_compute,1,0.3827,706.87,64,0.262,11.8,2,4,0,us-east-1,338.6,16.7,0.0344,0.352,eu-north-1
230,etl_pipeline,3,0.2495,183.33,20,0.7003,8.22,32,64,0,ap-south-1,507.0,53.8,0.0351,0.176,ap-south-1
231,video_transcoding,2,0.5338,258.98,12,0.5638,63.45,64,256,0,ap-southeast-1,381.2,25.2,0.0619,0.201,eu-north-1
232,web_serving,10,0.2998,7.42,1,0.0968,64.51,64,256,0,ap-south-1,465.0,69.8,0.0376,0.168,us-east-1
233,scientific_compute,1,0.6855,366.29,159,0.5945,20.8,16,32,1,us-west-2,116.0,46.2,0.0471,0.652,eu-north-1
234,ci_cd_build,5,0.5937,17.76,4,0.06,3.59,32,128,1,ap-southeast-1,420.2,36.4,0.0633,0.231,eu-north-1
235,ci_cd_build,6,0.2265,45.66,10,0.3181,50.21,32,128,1,eu-north-1,33.5,61.4,0.0527,1.0,eu-north-1
236,video_transcoding,3,0.4086,111.47,15,0.2542,4.28,64,512,0,us-west-2,119.6,60.5,0.0451,0.669,ap-southeast-1
237,video_transcoding,2,0.5257,211.75,5,0.516,6.31,64,128,0,ap-southeast-1,432.5,23.9,0.0644,0.223,eu-north-1
238,fraud_detection,10,0.4043,10.74,2,0.1767,45.96,8,16,0,ap-southeast-1,382.3,28.5,0.0612,0.211,us-east-1
239,web_serving,8,0.2156,16.99,3,0.2916,14.34,32,128,0,ap-south-1,444.6,59.4,0.0346,0.174,us-east-1
240,etl_pipeline,5,0.5655,138.56,23,0.2004,18.08,32,128,1,us-west-2,119.0,38.5,0.044,0.665,eu-north-1
241,real_time_inference,7,0.3831,4.05,2,0.5901,28.89,32,64,0,eu-north-1,46.2,65.2,0.0469,0.945,us-east-1
242,etl_pipeline,6,0.6086,107.31,23,0.1329,2.83,64,128,0,us-east-1,332.1,16.3,0.035,0.344,sa-east-1
243,video_transcoding,5,0.3666,52.11,19,0.7112,7.96,32,256,0,ap-south-1,495.8,57.0,0.0376,0.177,ap-south-1
244,scientific_compute,5,0.1846,406.74,102,0.2422,64.49,8,64,0,ap-south-1,485.0,60.7,0.0306,0.177,eu-central-1
245,web_serving,6,0.415,8.15,2,0.4432,4.87,2,8,1,eu-central-1,242.8,75.3,0.0491,0.489,eu-north-1
246,etl_pipeline,5,0.3845,68.36,7,0.3874,21.47,4,16,0,us-east-1,445.0,21.5,0.0471,0.366,sa-east-1
247,web_serving,10,0.4324,13.54,3,0.5638,45.93,2,8,0,eu-north-1,32.9,63.6,0.0456,0.918,eu-north-1
248,scientific_compute,2,0.3906,641.62,121,0.4198,44.05,4,8,1,ap-southeast-1,490.3,36.1,0.0533,0.213,eu-north-1
249,real_time_inference,7,0.224,15.49,2,0.5482,43.16,32,128,1,eu-central-1,222.3,69.8,0.0597,0.545,us-east-1
250,web_serving,6,0.6408,17.29,2,0.2849,3.49,32,128,0,eu-central-1,186.6,49.2,0.0496,0.498,us-east-1
251,ci_cd_build,8,0.771,30.1,7,0.3246,66.11,4,8,1,eu-north-1,47.2,82.2,0.0446,0.956,us-east-1
252,video_transcoding,3,0.2964,171.4,4,0.0885,49.22,64,256,0,eu-central-1,223.8,70.4,0.0591,0.508,sa-east-1
253,etl_pipeline,4,0.6196,91.79,16,0.3322,83.31,2,16,0,sa-east-1,173.3,93.5,0.0631,0.628,sa-east-1
254,etl_pipeline,7,0.2652,164.71,18,0.0356,44.48,8,64,0,us-east-1,447.5,18.9,0.0439,0.396,sa-east-1
255,real_time_inference,9,0.4375,27.85,1,0.1006,4.13,8,32,0,eu-north-1,36.6,90.3,0.0504,0.865,us-east-1
256,ci_cd_build,7,0.2599,40.85,6,0.3232,17.69,4,16,1,ap-south-1,464.3,73.6,0.0316,0.167,eu-north-1
257,ci_cd_build,8,0.5926,20.64,1,0.0747,65.9,8,32,0,eu-central-1,186.3,61.1,0.0573,0.58,us-east-1
258,batch_ml_training,3,0.344,321.85,55,0.3917,31.63,4,16,0,sa-east-1,131.6,113.7,0.06,0.694,us-west-2
259,real_time_inference,9,0.5058,9.04,3,0.3303,46.54,4,16,0,us-east-1,369.8,17.8,0.0367,0.375,us-east-1
260,ci_cd_build,7,0.2584,18.24,1,0.2478,35.68,4,8,0,ap-south-1,532.9,42.1,0.0385,0.159,us-east-1
261,data_archival,1,0.8655,57.23,126,0.4673,35.86,16,64,0,eu-north-1,45.4,67.6,0.0481,1.0,eu-north-1
262,etl_pipeline,4,0.6339,124.96,19,0.1126,6.09,2,8,0,ap-south-1,539.0,53.0,0.0345,0.168,sa-east-1
263,real_time_inference,8,0.2734,12.28,1,0.2823,0.14,8,32,1,sa-east-1,156.3,109.8,0.0719,0.655,us-east-1
264,web_serving,6,0.7435,11.48,1,0.1658,1.92,32,256,1,ap-southeast-1,487.5,30.6,0.0548,0.201,ap-southeast-1
265,etl_pipeline,5,0.2085,172.24,10,0.4991,30.09,4,32,0,us-east-1,391.6,21.6,0.0398,0.338,sa-east-1
266,data_archival,1,0.7063,92.5,176,0.7171,6.56,64,512,0,eu-north-1,46.9,75.9,0.0596,0.995,eu-north-1
267,data_archival,2,0.4037,90.49,242,0.4356,57.95,4,8,0,ap-southeast-1,373.1,30.0,0.0633,0.222,eu-north-1
268,etl_pipeline,4,0.2451,156.87,8,0.2852,29.31,2,4,0,eu-central-1,212.6,48.9,0.0477,0.558,sa-east-1
269,scientific_compute,5,0.3666,166.99,152,0.5922,16.35,16,32,0,eu-north-1,36.7,68.3,0.0521,0.868,sa-east-1
270,web_serving,6,0.7103,2.45,3,0.676,49.39,2,8,1,sa-east-1,165.3,72.8,0.0625,0.612,ap-southeast-1
271,etl_pipeline,4,0.3334,53.4,4,0.5154,61.4,2,8,0,ap-southeast-1,375.3,27.8,0.0543,0.207,sa-east-1
272,batch_ml_training,3,0.2751,419.59,15,0.5819,28.55,16,128,0,ap-south-1,455.8,62.7,0.0306,0.179,eu-central-1
273,data_archival,4,0.587,43.16,112,0.4081,24.5,2,16,0,ap-south-1,452.7,65.4,0.0323,0.193,us-west-2
274,ci_cd_build,8,0.7955,27.68,10,0.0205,58.51,4,32,0,ap-south-1,465.0,49.9,0.0351,0.162,us-east-1
275,ci_cd_build,6,0.1401,45.75,6,0.3982,15.88,8,16,1,eu-north-1,39.0,75.8,0.0551,0.852,eu-north-1
276,web_serving,10,0.6375,2.95,2,0.1762,11.46,2,8,0,ap-southeast-1,461.4,37.4,0.0558,0.206,us-east-1
277,web_serving,5,0.8538,21.98,3,0.3709,16.44,16,64,0,us-east-1,397.6,20.0,0.0448,0.362,us-east-1
278,data_archival,3,0.2027,16.95,262,0.3525,164.13,2,8,0,sa-east-1,146.7,106.5,0.0697,0.628,us-west-2
279,data_archival,1,0.181,72.7,276,0.4447,23.59,32,256,0,us-west-2,107.4,42.2,0.0517,0.681,eu-north-1
280,fraud_detection,8,0.5261,10.86,1,0.1464,40.53,4,8,0,eu-north-1,43.9,82.5,0.0607,0.842,us-east-1
281,ci_cd_build,3,0.66,26.38,10,0.5831,78.05,8,16,0,eu-central-1,216.1,77.3,0.0618,0.494,sa-east-1
282,web_serving,6,0.3216,23.71,3,0.0224,0.49,2,8,1,eu-central-1,242.9,55.6,0.0564,0.586,eu-north-1
283,scientific_compute,1,0.8206,634.46,100,0.3604,36.42,4,32,1,us-west-2,92.8,59.3,0.0516,0.664,eu-north-1
284,scientific_compute,1,0.2818,307.2,41,0.3588,33.78,8,32,0,eu-north-1,36.4,75.5,0.0485,0.999,eu-north-1
285,ci_cd_build,8,0.4073,23.93,3,0.1898,17.47,2,16,0,ap-south-1,522.3,56.7,0.0301,0.17,us-east-1
286,video_transcoding,6,0.645,85.77,11,0.1874,46.37,4,8,0,us-west-2,104.5,56.5,0.0463,0.708,sa-east-1
287,real_time_inference,10,0.6099,23.31,2,0.2786,66.94,4,8,0,sa-east-1,158.9,83.0,0.0599,0.607,ap-southeast-1
288,fraud_detection,8,0.6626,10.61,1,0.8093,17.63,64,512,0,us-east-1,339.6,25.6,0.0342,0.346,ap-southeast-1
289,etl_pipeline,5,0.5425,176.66,21,0.3191,8.55,4,32,0,us-east-1,354.1,20.9,0.0396,0.381,sa-east-1
290,ci_cd_build,7,0.3814,38.4,6,0.4515,15.52,2,8,0,us-east-1,319.9,22.2,0.0434,0.367,sa-east-1
291,fraud_detection,8,0.1846,11.24,2,0.6366,2.33,4,16,0,us-east-1,399.4,23.8,0.0348,0.393,us-east-1
292,data_archival,1,0.5316,26.18,154,0.455,35.19,2,16,0,sa-east-1,169.1,79.8,0.0544,0.677,eu-north-1
293,fraud_detection,8,0.7896,13.48,1,0.3531,31.22,32,128,1,eu-central-1,191.3,56.9,0.0514,0.561,ap-southeast-1
294,data_archival,2,0.2048,84.91,214,0.2927,25.26,8,32,0,ap-south-1,451.8,60.5,0.0291,0.174,eu-north-1
295,ci_cd_build,6,0.387,48.01,2,0.0764,46.79,32,256,1,eu-north-1,34.3,63.0,0.0534,0.98,eu-north-1
296,batch_ml_training,5,0.5493,516.44,88,0.1517,48.6,4,32,1,sa-east-1,177.6,71.0,0.0709,0.608,eu-north-1
297,fraud_detection,10,0.5144,10.46,2,0.2712,98.97,64,256,0,ap-southeast-1,414.8,35.5,0.0644,0.222,us-east-1
298,etl_pipeline,4,0.1626,41.5,17,0.2821,47.85,4,16,1,ap-south-1,464.7,43.0,0.0391,0.161,eu-north-1
299,web_serving,7,0.8619,12.81,3,0.2858,43.28,32,256,0,ap-southeast-1,366.9,40.4,0.0582,0.237,ap-southeast-1
300,real_time_inference,9,0.6982,22.91,1,0.5028,14.04,2,8,0,ap-south-1,546.0,54.3,0.0357,0.173,ap-southeast-1
301,ci_cd_build,7,0.3971,34.46,6,0.4106,41.12,8,32,0,ap-southeast-1,385.6,28.8,0.0626,0.212,sa-east-1
302,etl_pipeline,4,0.772,59.58,18,0.1408,120.45,8,32,0,ap-southeast-1,495.4,31.7,0.0531,0.214,sa-east-1
303,etl_pipeline,7,0.5694,76.03,10,0.4608,35.35,2,4,0,sa-east-1,181.1,98.9,0.064,0.668,sa-east-1
304,fraud_detection,9,0.5569,2.4,2,0.0967,29.78,16,32,1,us-west-2,97.1,46.7,0.0436,0.721,ap-southeast-1
305,batch_ml_training,5,0.824,242.01,35,0.1618,74.92,2,16,0,us-east-1,434.0,15.3,0.0355,0.393,eu-central-1
306,real_time_inference,8,0.6888,4.65,2,0.6265,52.58,32,64,0,ap-southeast-1,439.0,27.4,0.0607,0.205,ap-southeast-1
307,data_archival,4,0.22,88.19,244,0.594,75.32,16,128,1,ap-southeast-1,393.1,28.1,0.0544,0.205,eu-north-1
308,etl_pipeline,2,0.2573,96.94,8,0.4539,4.38,16,128,0,eu-central-1,209.4,66.5,0.0476,0.534,eu-north-1
309,scientific_compute,2,0.7223,559.54,137,0.2422,134.19,2,16,0,eu-central-1,247.2,63.8,0.0565,0.489,eu-north-1
310,scientific_compute,1,0.5229,315.77,195,0.1861,68.41,32,128,1,ap-south-1,602.3,57.2,0.0366,0.162,eu-north-1
311,ci_cd_build,5,0.2625,37.74,10,0.5047,41.26,16,64,0,ap-south-1,584.3,66.3,0.029,0.184,sa-east-1
312,real_time_inference,9,0.199,4.58,1,0.578,60.87,2,16,1,us-east-1,445.0,17.1,0.04,0.362,us-east-1
313,etl_pipeline,3,0.353,199.0,3,0.4312,21.19,32,128,1,eu-north-1,40.4,80.7,0.0588,0.94,eu-north-1
314,ci_cd_build,4,0.3574,9.99,1,0.4287,99.71,64,512,0,us-west-2,102.3,37.4,0.0416,0.766,us-east-1
315,web_serving,5,0.6828,20.65,1,0.1135,49.27,64,128,0,eu-north-1,36.5,76.7,0.0453,0.975,us-east-1
316,batch_ml_training,1,0.6483,395.63,64,0.4693,32.83,4,32,0,eu-north-1,47.7,66.2,0.0545,0.906,eu-north-1
317,data_archival,3,0.6366,33.51,144,0.3388,4.29,2,16,0,eu-north-1,37.6,71.8,0.0534,0.837,us-west-2
318,batch_ml_training,1,0.4207,413.42,36,0.5875,33.73,32,64,1,eu-north-1,42.1,91.2,0.0498,0.983,eu-north-1
319,ci_cd_build,7,0.2692,49.84,8,0.0386,8.44,2,16,0,ap-south-1,528.8,70.7,0.0357,0.182,sa-east-1
320,ci_cd_build,8,0.1797,44.32,4,0.4642,88.48,64,256,1,eu-central-1,248.2,74.5,0.06,0.506,us-east-1
321,batch_ml_training,1,0.1926,403.89,34,0.2593,11.16,64,256,0,ap-southeast-1,434.0,32.6,0.0521,0.202,eu-north-1
322,video_transcoding,3,0.3135,115.38,9,0.1846,55.05,8,64,1,us-east-1,375.8,17.6,0.0359,0.377,eu-north-1
323,data_archival,3,0.5214,53.7,76,0.3212,57.88,2,16,0,eu-central-1,195.2,50.2,0.0498,0.571,us-west-2
324,scientific_compute,2,0.6432,872.64,189,0.1994,16.99,32,64,0,eu-north-1,46.3,66.6,0.0563,0.846,eu-north-1
325,ci_cd_build,5,0.2784,11.88,9,0.5925,32.97,16,32,0,eu-central-1,185.4,78.8,0.0538,0.514,sa-east-1
326,scientific_compute,5,0.8113,570.55,172,0.5638,26.2,2,16,0,eu-north-1,37.0,106.3,0.0528,0.875,eu-central-1
327,video_transcoding,5,0.0953,227.86,5,0.1219,40.04,2,16,0,eu-central-1,239.5,67.8,0.0509,0.55,eu-central-1
328,etl_pipeline,6,0.2328,48.68,22,0.3489,29.43,8,32,0,sa-east-1,157.2,85.7,0.0673,0.619,sa-east-1
329,scientific_compute,5,0.707,810.6,184,0.0731,8.86,2,16,0,ap-south-1,515.1,52.1,0.0346,0.192,eu-central-1
330,video_transcoding,4,0.7007,206.25,8,0.2722,22.87,4,8,0,eu-central-1,204.2,56.7,0.0626,0.517,eu-central-1
331,etl_pipeline,6,0.6538,149.98,13,0.3597,0.16,8,16,0,sa-east-1,139.3,100.0,0.0689,0.702,ap-southeast-1
332,scientific_compute,1,0.3377,760.26,122,0.3997,7.2,2,4,1,us-west-2,108.3,59.3,0.0433,0.711,eu-north-1
333,batch_ml_training,2,0.2997,536.58,29,0.2753,46.01,2,8,1,eu-central-1,217.3,53.0,0.0576,0.585,eu-north-1
334,data_archival,1,0.3605,38.28,176,0.2864,12.15,8,64,0,sa-east-1,161.0,82.3,0.068,0.689,eu-north-1
335,ci_cd_build,3,0.3779,34.54,8,0.1892,39.96,16,128,0,eu-central-1,231.2,87.4,0.0488,0.547,sa-east-1
336,batch_ml_training,5,0.697,300.29,79,0.3764,32.31,2,8,1,eu-north-1,36.8,91.9,0.047,0.997,eu-north-1
337,etl_pipeline,2,0.3748,105.14,3,0.0932,7.44,64,512,1,ap-southeast-1,446.6,36.7,0.0527,0.2,eu-north-1
338,real_time_inference,7,0.5229,15.68,1,0.3442,73.18,2,16,0,ap-southeast-1,366.3,27.4,0.0628,0.237,eu-north-1
339,scientific_compute,1,0.7095,486.52,113,0.2846,25.58,4,8,1,ap-southeast-1,470.5,27.5,0.0539,0.232,eu-north-1
340,video_transcoding,6,0.3621,60.42,17,0.5174,15.18,2,8,0,eu-north-1,40.4,89.6,0.0562,1.0,sa-east-1
341,web_serving,8,0.2106,16.84,1,0.4056,85.13,16,32,0,eu-north-1,32.9,106.4,0.053,1.0,us-east-1
342,real_time_inference,8,0.1619,21.71,2,0.2077,36.64,8,64,1,us-east-1,343.5,16.3,0.0434,0.335,us-east-1
343,ci_cd_build,4,0.736,34.49,2,0.5672,27.09,2,4,1,sa-east-1,170.2,99.0,0.067,0.626,eu-north-1
344,web_serving,9,0.1905,3.39,2,0.5819,14.15,64,256,0,us-east-1,326.0,15.9,0.0461,0.336,us-east-1
345,real_time_inference,8,0.5534,20.84,2,0.1142,17.98,64,512,1,us-west-2,100.9,53.1,0.0484,0.75,ap-southeast-1
346,video_transcoding,2,0.4175,259.64,2,0.3144,0.85,8,32,0,eu-north-1,45.3,70.7,0.0604,0.903,eu-north-1
347,data_archival,4,0.5714,60.22,163,0.3478,15.8,8,32,1,ap-southeast-1,512.6,24.7,0.0588,0.214,eu-north-1
348,data_archival,1,0.3911,57.84,195,0.1642,12.19,16,64,0,eu-central-1,212.1,65.1,0.0544,0.498,eu-north-1
349,data_archival,2,0.3625,13.11,111,0.4164,12.4,4,32,0,eu-north-1,41.9,77.4,0.0443,0.848,eu-north-1
350,data_archival,1,0.5887,18.86,140,0.5006,39.98,16,64,0,ap-south-1,465.4,42.7,0.0391,0.18,eu-north-1
351,video_transcoding,5,0.1623,122.48,17,0.3705,21.88,16,64,0,ap-south-1,487.0,65.1,0.0332,0.172,sa-east-1
352,web_serving,8,0.5247,3.4,2,0.0409,1.72,16,32,0,us-east-1,339.0,21.7,0.0394,0.346,us-east-1
353,data_archival,3,0.3686,54.38,261,0.5342,15.84,8,16,0,sa-east-1,169.8,77.8,0.0725,0.615,us-west-2
354,batch_ml_training,4,0.5706,566.95,39,0.2959,85.67,8,16,0,sa-east-1,141.1,70.5,0.0728,0.685,us-west-2
355,etl_pipeline,7,0.2011,149.36,14,0.6707,52.36,64,512,0,ap-south-1,445.2,52.4,0.0326,0.167,sa-east-1
356,web_serving,6,0.4143,4.58,1,0.1808,67.89,4,16,0,us-east-1,362.2,17.7,0.0343,0.372,us-east-1
357,ci_cd_build,4,0.5917,43.25,10,0.1975,52.3,2,8,0,ap-south-1,430.6,48.2,0.0303,0.164,sa-east-1
358,data_archival,4,0.1353,11.25,266,0.0633,70.34,16,128,0,ap-southeast-1,451.1,34.5,0.0636,0.226,us-west-2
359,fraud_detection,10,0.377,6.54,1,0.6371,25.31,16,64,0,ap-southeast-1,392.1,35.5,0.0626,0.219,us-east-1
360,fraud_detection,9,0.3206,11.19,1,0.0303,16.91,64,512,0,us-east-1,440.2,22.1,0.0356,0.408,us-east-1
361,ci_cd_build,6,0.6997,45.28,1,0.0535,42.94,8,64,0,ap-south-1,534.0,60.0,0.033,0.186,ap-southeast-1
362,data_archival,1,0.3165,95.61,122,0.4416,42.68,16,128,0,us-east-1,319.5,15.1,0.0357,0.339,eu-north-1
363,etl_pipeline,3,0.1504,184.18,8,0.8069,36.64,16,128,0,eu-north-1,32.8,85.4,0.061,0.85,ap-south-1
364,scientific_compute,1,0.6076,688.61,156,0.9333,79.67,4,16,0,us-east-1,347.9,22.3,0.034,0.403,eu-north-1
365,batch_ml_training,2,0.7343,189.16,50,0.2974,34.17,2,4,0,us-east-1,358.6,21.1,0.0469,0.357,eu-north-1
366,fraud_detection,8,0.7447,6.8,2,0.5489,22.71,8,16,0,sa-east-1,175.0,118.7,0.0672,0.656,ap-southeast-1
367,batch_ml_training,4,0.5434,192.86,64,0.2189,7.12,4,16,1,eu-north-1,44.3,95.8,0.0473,0.888,eu-north-1
368,video_transcoding,3,0.3338,164.76,15,0.2694,71.92,16,128,0,ap-south-1,470.6,42.7,0.0353,0.181,sa-east-1
369,etl_pipeline,4,0.7553,55.05,23,0.4557,4.44,64,512,1,us-west-2,126.5,41.6,0.0458,0.777,eu-north-1
370,web_serving,7,0.5559,21.58,2,0.51,100.37,4,32,0,ap-southeast-1,477.7,24.2,0.0632,0.231,us-east-1
371,real_time_inference,8,0.1648,23.62,2,0.4683,9.23,32,256,0,us-west-2,123.6,58.9,0.0522,0.694,us-east-1
372,data_archival,1,0.2944,58.11,165,0.1101,9.41,2,8,0,us-east-1,411.2,19.3,0.0393,0.34,eu-north-1
373,etl_pipeline,3,0.3356,85.24,9,0.7528,33.21,2,4,0,ap-south-1,484.8,41.4,0.0357,0.194,ap-south-1
374,ci_cd_build,5,0.3862,36.28,1,0.1925,74.12,2,16,0,ap-south-1,459.6,47.8,0.0304,0.177,us-east-1
375,ci_cd_build,6,0.3594,13.46,8,0.9153,3.88,2,16,0,eu-central-1,251.2,70.9,0.0595,0.516,ap-south-1
376,web_serving,9,0.382,12.71,3,0.1558,52.75,64,256,0,us-east-1,414.4,15.6,0.0449,0.402,us-east-1
377,batch_ml_training,3,0.3193,91.65,76,0.0814,80.07,16,128,0,ap-south-1,545.5,61.5,0.037,0.185,us-west-2
378,ci_cd_build,3,0.4166,16.23,8,0.0828,34.75,2,16,0,eu-north-1,43.2,63.8,0.0552,1.0,sa-east-1
379,real_time_inference,8,0.654,20.81,1,0.2205,10.22,64,128,0,us-west-2,97.4,57.2,0.0481,0.773,ap-southeast-1
380,web_serving,6,0.211,3.09,3,0.6194,78.79,2,4,0,us-east-1,367.8,25.8,0.0404,0.383,us-east-1
381,video_transcoding,2,0.3782,274.5,4,0.184,24.6,16,32,1,eu-north-1,41.5,83.5,0.0564,0.909,eu-north-1
382,batch_ml_training,1,0.3213,223.59,40,0.3622,5.79,16,128,0,us-west-2,112.6,56.0,0.0431,0.713,eu-north-1
383,fraud_detection,8,0.5429,14.44,1,0.1227,29.67,8,32,1,eu-north-1,33.0,70.4,0.0589,0.976,us-east-1
384,batch_ml_training,5,0.4543,282.76,67,0.3909,11.36,4,16,0,ap-south-1,436.6,60.9,0.0383,0.182,eu-central-1
385,real_time_inference,7,0.5426,26.7,3,0.3794,6.94,8,64,0,eu-central-1,191.6,49.1,0.0484,0.532,us-east-1
386,video_transcoding,3,0.2949,98.17,10,0.5613,2.67,64,256,1,eu-central-1,215.4,72.3,0.0565,0.589,eu-north-1
387,scientific_compute,4,0.2448,755.25,174,0.2509,50.85,2,16,0,eu-central-1,248.4,62.5,0.0538,0.535,us-west-2
388,video_transcoding,4,0.3825,164.84,10,0.307,23.02,4,32,1,eu-central-1,259.6,87.7,0.0487,0.568,eu-north-1
389,batch_ml_training,4,0.5149,252.77,75,0.2119,79.52,8,64,0,ap-south-1,531.3,61.2,0.0296,0.178,us-west-2
390,ci_cd_build,5,0.5245,34.65,8,0.7698,15.39,2,4,0,us-east-1,366.9,17.1,0.0352,0.343,ap-south-1
391,real_time_inference,9,0.9156,12.01,1,0.3688,28.4,8,32,0,sa-east-1,134.5,73.6,0.0708,0.599,ap-southeast-1
392,data_archival,3,0.4498,29.9,123,0.2639,50.63,2,8,0,us-east-1,316.9,22.6,0.0469,0.403,us-west-2
393,real_time_inference,7,0.3493,5.04,3,0.4217,74.52,16,32,0,us-east-1,366.1,16.7,0.0422,0.41,us-east-1
394,etl_pipeline,2,0.0685,183.97,11,0.2828,15.66,2,16,0,eu-central-1,207.4,83.7,0.0602,0.569,eu-north-1
395,batch_ml_training,2,0.4129,289.69,47,0.8867,32.68,64,256,1,us-east-1,441.8,15.6,0.0407,0.398,eu-north-1
396,data_archival,4,0.5008,61.93,272,0.1419,0.97,2,4,1,us-east-1,357.4,23.4,0.0369,0.397,eu-north-1
397,web_serving,10,0.4273,6.93,1,0.1187,14.96,8,16,0,eu-central-1,211.2,73.4,0.0648,0.54,us-east-1
398,etl_pipeline,6,0.6133,98.27,23,0.6925,91.36,16,128,1,us-west-2,111.0,51.9,0.0466,0.687,eu-north-1
399,batch_ml_training,1,0.4244,292.34,48,0.384,34.65,64,256,0,eu-north-1,40.5,68.7,0.0506,0.924,eu-north-1
400,web_serving,5,0.4057,19.92,2,0.5275,34.92,16,128,1,us-east-1,435.3,19.7,0.0375,0.343,eu-north-1
401,fraud_detection,9,0.1658,10.51,1,0.2424,56.77,16,64,0,us-east-1,443.1,24.4,0.0411,0.379,us-east-1
402,video_transcoding,2,0.3529,251.08,7,0.1142,81.18,8,32,0,us-east-1,348.4,18.4,0.0341,0.383,eu-north-1
403,video_transcoding,2,0.8546,294.21,9,0.4183,111.01,16,32,0,ap-southeast-1,400.7,31.6,0.0566,0.203,eu-north-1
404,video_transcoding,4,0.3551,260.12,15,0.2587,105.61,64,512,0,ap-south-1,456.0,67.8,0.0343,0.171,eu-central-1
405,batch_ml_training,4,0.682,486.14,70,0.4178,42.85,2,8,0,us-west-2,109.2,51.3,0.0458,0.717,us-west-2
406,web_serving,8,0.4108,6.76,3,0.0757,64.48,8,32,0,us-west-2,121.2,42.6,0.0451,0.76,us-east-1
407,ci_cd_build,5,0.3228,13.57,6,0.6847,73.14,2,4,0,eu-north-1,36.5,100.4,0.0547,0.977,sa-east-1
408,video_transcoding,5,0.8313,169.99,4,0.3067,22.98,64,128,0,eu-north-1,42.7,97.3,0.0605,1.0,sa-east-1
